,N,beta,effectiveBeta,effectiveBetaPct,graph_m,meanDegree,p,rep
270,20000,0.155,0.1586439048556431,1.023509063584794,6,11.9964,1.0,5
271,20000,0.155,0.15076888965197421,0.9727025138837047,6,11.9964,0.5,5
272,20000,0.155,0.15153142833756497,0.9776221183068708,6,11.9964,0.25,5
273,20000,0.155,0.14050703057871372,0.9064969714755724,6,11.9964,0.1,5
274,20000,0.155,0.13581168803855223,0.8762044389584015,6,11.9964,0.05,5
275,20000,0.155,0.14349640897196558,0.9257832836901005,6,11.9964,0.01,5
276,20000,0.155,0.13733593836985983,0.8860383120636118,6,11.9964,0.005,5
277,20000,0.155,0.1344455702720798,0.8673907759489019,6,11.9964,0.001,5
278,20000,0.155,0.1413740977214829,0.9120909530418252,6,11.9964,0.0,5
279,20000,0.155,0.15046073861494463,0.9707144426770622,5,9.9975,1.0,5
280,20000,0.155,0.15162822168470963,0.9782465915142556,5,9.9975,0.5,5
281,20000,0.155,0.14888229361482863,0.9605309265472814,5,9.9975,0.25,5
282,20000,0.155,0.14211508050459323,0.916871487126408,5,9.9975,0.1,5
283,20000,0.155,0.1332764361470789,0.8598479751424445,5,9.9975,0.05,5
284,20000,0.155,0.14324160845427072,0.9241394093823918,5,9.9975,0.01,5
285,20000,0.155,0.12602143613130684,0.8130415234277861,5,9.9975,0.005,5
286,20000,0.155,0.13717718934037082,0.8850141247765859,5,9.9975,0.001,5
287,20000,0.155,0.13957433162681235,0.9004795588826603,5,9.9975,0.0,5
288,20000,0.155,0.15996499641955378,1.0320322349648632,4,7.9984,1.0,5
289,20000,0.155,0.14859660182567214,0.9586877537140138,4,7.9984,0.5,5
290,20000,0.155,0.14260189898156472,0.9200122514939659,4,7.9984,0.25,5
291,20000,0.155,0.13381967775799763,0.863352759729017,4,7.9984,0.1,5
292,20000,0.155,0.13721891544345477,0.8852833254416437,4,7.9984,0.05,5
293,20000,0.155,0.11651720978697756,0.7517239341095326,4,7.9984,0.01,5
294,20000,0.155,0.12851719931649624,0.82914322139675,4,7.9984,0.005,5
295,20000,0.155,0.12396028732890835,0.7997437892187635,4,7.9984,0.001,5
296,20000,0.155,0.1340837953799449,0.8650567443867412,4,7.9984,0.0,5
297,20000,0.155,0.1500469426987137,0.9680447916046044,3,5.9991,1.0,5
298,20000,0.155,0.14207990063389397,0.9166445202186708,3,5.9991,0.5,5
299,20000,0.155,0.13549548415130444,0.8741644138793835,3,5.9991,0.25,5
300,20000,0.155,0.11716237369781185,0.7558862819213668,3,5.9991,0.1,5
301,20000,0.155,0.11961613685391836,0.7717170119607637,3,5.9991,0.05,5
302,20000,0.155,0.11215709977191542,0.7235941920768737,3,5.9991,0.01,5
303,20000,0.155,0.12151758848312579,0.783984441826618,3,5.9991,0.005,5
304,20000,0.155,0.1119898636949873,0.7225152496450794,3,5.9991,0.001,5
305,20000,0.155,0.11936519894892622,0.7700980577350078,3,5.9991,0.0,5
306,20000,0.155,0.15488959679876727,0.9992877212823694,2,3.9996,1.0,5
307,20000,0.155,0.14715207468135003,0.9493682237506453,2,3.9996,0.5,5
308,20000,0.155,0.1174566405802608,0.7577847779371665,2,3.9996,0.25,5
309,20000,0.155,0.11090048559432396,0.7154870038343482,2,3.9996,0.1,5
310,20000,0.155,0.09796451072250341,0.6320291014355058,2,3.9996,0.05,5
311,20000,0.155,0.11018896488376652,0.7108965476372033,2,3.9996,0.01,5
312,20000,0.155,0.11672148564223662,0.7530418428531396,2,3.9996,0.005,5
313,20000,0.155,0.11026026053988974,0.7113565196121919,2,3.9996,0.001,5
314,20000,0.155,0.11172648422778014,0.7208160272760009,2,3.9996,0.0,5
315,20000,0.155,0.15840344496216882,1.0219577094333472,1,1.9999,1.0,5
316,20000,0.155,0.1364906680431468,0.8805849551170761,1,1.9999,0.5,5
317,20000,0.155,0.11483505985339901,0.7408713538928968,1,1.9999,0.25,5
318,20000,0.155,0.09565930360106434,0.6171567974262215,1,1.9999,0.1,5
319,20000,0.155,0.10801201301319244,0.696851696859306,1,1.9999,0.05,5
320,20000,0.155,0.12284048783595801,0.7925192763610194,1,1.9999,0.01,5
321,20000,0.155,0.09420711677181258,0.6077878501407263,1,1.9999,0.005,5
322,20000,0.155,0.11981475555299571,0.772998422922553,1,1.9999,0.001,5
323,20000,0.155,0.07391016720391966,0.4768397884123849,1,1.9999,0.0,5
324,20000,0.155,0.15831991235198226,1.0214187893676274,6,11.9964,1.0,6
325,20000,0.155,0.14991170350643215,0.9671722806866591,6,11.9964,0.5,6
326,20000,0.155,0.14991658070445746,0.9672037464803707,6,11.9964,0.25,6
327,20000,0.155,0.1382380366773356,0.8918583011441007,6,11.9964,0.1,6
328,20000,0.155,0.13860719721393439,0.8942399820253831,6,11.9964,0.05,6
329,20000,0.155,0.13246721715499873,0.8546272074516047,6,11.9964,0.01,6
330,20000,0.155,0.13181918127826217,0.8504463308274979,6,11.9964,0.005,6
331,20000,0.155,0.13269796226983008,0.856115885611807,6,11.9964,0.001,6
332,20000,0.155,0.1343458773620184,0.8667475958839896,6,11.9964,0.0,6
333,20000,0.155,0.15624340557822966,1.0080219714724494,5,9.9975,1.0,6
334,20000,0.155,0.14643141535687035,0.9447188087540023,5,9.9975,0.5,6
335,20000,0.155,0.14393474890237484,0.9286112832411281,5,9.9975,0.25,6
336,20000,0.155,0.12825035334489907,0.8274216344832198,5,9.9975,0.1,6
337,20000,0.155,0.13350326707672402,0.8613114004949937,5,9.9975,0.05,6
338,20000,0.155,0.13653987148811156,0.8809023966974939,5,9.9975,0.01,6
339,20000,0.155,0.14329978513037864,0.9245147427766364,5,9.9975,0.005,6
340,20000,0.155,0.14241765366144066,0.9188235720092945,5,9.9975,0.001,6
341,20000,0.155,0.1442360231739893,0.9305549882192857,5,9.9975,0.0,6
342,20000,0.155,0.15830356151487074,1.0213133000959402,4,7.9984,1.0,6
343,20000,0.155,0.1530698110572018,0.9875471681109793,4,7.9984,0.5,6
344,20000,0.155,0.14297225656254953,0.922401655242255,4,7.9984,0.25,6
345,20000,0.155,0.13361270922261112,0.8620174788555556,4,7.9984,0.1,6
346,20000,0.155,0.1316734527098043,0.8495061465148664,4,7.9984,0.05,6
347,20000,0.155,0.13151251573328612,0.8484678434405556,4,7.9984,0.01,6
348,20000,0.155,0.12895435844140726,0.8319636028477888,4,7.9984,0.005,6
349,20000,0.155,0.13147976103984693,0.8482565228377221,4,7.9984,0.001,6
350,20000,0.155,0.137004030982737,0.8838969740821742,4,7.9984,0.0,6
351,20000,0.155,0.16287280967745954,1.050792320499739,3,5.9991,1.0,6
352,20000,0.155,0.15288853157075216,0.9863776230371107,3,5.9991,0.5,6
353,20000,0.155,0.1445838976650522,0.9327993397745303,3,5.9991,0.25,6
354,20000,0.155,0.13025508535483526,0.8403553893860339,3,5.9991,0.1,6
355,20000,0.155,0.11680427602493057,0.7535759743543908,3,5.9991,0.05,6
356,20000,0.155,0.10727036168355658,0.6920668495713328,3,5.9991,0.01,6
357,20000,0.155,0.12565691550151972,0.8106897774291595,3,5.9991,0.005,6
358,20000,0.155,0.11526096280530357,0.7436191148729262,3,5.9991,0.001,6
359,20000,0.155,0.10887123584434413,0.7023950699635105,3,5.9991,0.0,6
360,20000,0.155,0.1623553147587322,1.0474536436047237,2,3.9996,1.0,6
361,20000,0.155,0.14814684371082665,0.9557860884569461,2,3.9996,0.5,6
362,20000,0.155,0.1330342018007323,0.8582851729079504,2,3.9996,0.25,6
363,20000,0.155,0.10084425315671654,0.6506080848820421,2,3.9996,0.1,6
364,20000,0.155,0.11901356221761224,0.7678294336620144,2,3.9996,0.05,6
365,20000,0.155,0.08844131768561588,0.5705891463588121,2,3.9996,0.01,6
366,20000,0.155,0.1189426606516368,0.7673720042041084,2,3.9996,0.005,6
367,20000,0.155,0.13045587965955763,0.841650836513275,2,3.9996,0.001,6
368,20000,0.155,0.113563609630506,0.732668449229071,2,3.9996,0.0,6
369,20000,0.155,0.16123085192716136,1.0401990446913636,1,1.9999,1.0,6
370,20000,0.155,0.13228293375309388,0.8534382822780251,1,1.9999,0.5,6
371,20000,0.155,0.11324606353247439,0.7306197647256413,1,1.9999,0.25,6
372,20000,0.155,0.10736254937001397,0.6926616088387998,1,1.9999,0.1,6
373,20000,0.155,0.10377898925602039,0.6695418661678735,1,1.9999,0.05,6
374,20000,0.155,0.12269616669958733,0.7915881722554021,1,1.9999,0.01,6
375,20000,0.155,0.1503024734491401,0.9696933770912265,1,1.9999,0.005,6
376,20000,0.155,0.12322080175102511,0.7949729145227427,1,1.9999,0.001,6
377,20000,0.155,0.10831857054334697,0.698829487376432,1,1.9999,0.0,6
378,20000,0.155,0.1645345672813804,1.0615133372992285,6,11.9964,1.0,7
379,20000,0.155,0.15625638727297797,1.0081057243417935,6,11.9964,0.5,7
380,20000,0.155,0.15150020005907935,0.9774206455424475,6,11.9964,0.25,7
381,20000,0.155,0.14541880835005683,0.9381858603229473,6,11.9964,0.1,7
382,20000,0.155,0.14172251586256307,0.914338812016536,6,11.9964,0.05,7
383,20000,0.155,0.13975173103234956,0.9016240711764487,6,11.9964,0.01,7
384,20000,0.155,0.1459143446618519,0.9413828687861413,6,11.9964,0.005,7
385,20000,0.155,0.12895874276883523,0.831991888831195,6,11.9964,0.001,7
386,20000,0.155,0.14332195904057266,0.924657800261759,6,11.9964,0.0,7
387,20000,0.155,0.15287376202671266,0.9862823356562107,5,9.9975,1.0,7
388,20000,0.155,0.15311931356960057,0.9878665391587134,5,9.9975,0.5,7
389,20000,0.155,0.1464761066828058,0.9450071398890697,5,9.9975,0.25,7
390,20000,0.155,0.13610693893509052,0.8781092834521969,5,9.9975,0.1,7
391,20000,0.155,0.13304080388935105,0.8583277670280713,5,9.9975,0.05,7
392,20000,0.155,0.1280897648929433,0.8263855799544729,5,9.9975,0.01,7
393,20000,0.155,0.12334034084750516,0.7957441345000332,5,9.9975,0.005,7
394,20000,0.155,0.1250026482666082,0.8064686984942465,5,9.9975,0.001,7
395,20000,0.155,0.1281049188245675,0.8264833472552743,5,9.9975,0.0,7
396,20000,0.155,0.15797632239548187,1.0192020799708508,4,7.9984,1.0,7
397,20000,0.155,0.15066501098106294,0.9720323289100835,4,7.9984,0.5,7
398,20000,0.155,0.13944434937393216,0.8996409637027881,4,7.9984,0.25,7
399,20000,0.155,0.13086930070524633,0.8443180690661053,4,7.9984,0.1,7
400,20000,0.155,0.14147600581690456,0.9127484246251907,4,7.9984,0.05,7
401,20000,0.155,0.12244194662893595,0.7899480427673288,4,7.9984,0.01,7
402,20000,0.155,0.1252476488764019,0.8080493475896897,4,7.9984,0.005,7
403,20000,0.155,0.13635084773769268,0.8796828886302753,4,7.9984,0.001,7
404,20000,0.155,0.14290820910471672,0.921988445836882,4,7.9984,0.0,7
405,20000,0.155,0.15574512796671136,1.0048072772045895,3,5.9991,1.0,7
406,20000,0.155,0.14006538726715975,0.9036476597881274,3,5.9991,0.5,7
407,20000,0.155,0.14095567721012606,0.909391465871781,3,5.9991,0.25,7
408,20000,0.155,0.12099485062379388,0.7806119395083476,3,5.9991,0.1,7
409,20000,0.155,0.09940688989565853,0.6413347735203776,3,5.9991,0.05,7
410,20000,0.155,0.1273328063020706,0.8215019761423911,3,5.9991,0.01,7
411,20000,0.155,0.11631050629692757,0.7503903632059844,3,5.9991,0.005,7
412,20000,0.155,0.1422256850077052,0.9175850645658399,3,5.9991,0.001,7
413,20000,0.155,0.11841610086296328,0.7639748442771824,3,5.9991,0.0,7
414,20000,0.155,0.15615518110464657,1.0074527813203005,2,3.9996,1.0,7
415,20000,0.155,0.14375565772909898,0.9274558563167676,2,3.9996,0.5,7
416,20000,0.155,0.13907074732135757,0.8972306278797263,2,3.9996,0.25,7
417,20000,0.155,0.10256318503634329,0.6616979679764083,2,3.9996,0.1,7
418,20000,0.155,0.10167931579947312,0.6559955858030524,2,3.9996,0.05,7
419,20000,0.155,0.12510993932111494,0.8071608988459029,2,3.9996,0.01,7
420,20000,0.155,0.12046890804598187,0.7772187615869798,2,3.9996,0.005,7
421,20000,0.155,0.09627309802549312,0.6211167614547943,2,3.9996,0.001,7
422,20000,0.155,0.08777045842905395,0.5662610221229287,2,3.9996,0.0,7
423,20000,0.155,0.15565269822823433,1.0042109563111892,1,1.9999,1.0,7
424,20000,0.155,0.1244411685688522,0.8028462488313045,1,1.9999,0.5,7
425,20000,0.155,0.10376006534392092,0.669419776412393,1,1.9999,0.25,7
426,20000,0.155,0.12466030838232432,0.8042600540795117,1,1.9999,0.1,7
427,20000,0.155,0.11017858162239132,0.7108295588541376,1,1.9999,0.05,7
428,20000,0.155,0.10491818211044804,0.6768914974867616,1,1.9999,0.01,7
429,20000,0.155,0.12282821010547401,0.7924400651966065,1,1.9999,0.005,7
430,20000,0.155,0.1317461824163681,0.8499753704281813,1,1.9999,0.001,7
431,20000,0.155,0.09785045335506462,0.6312932474520299,1,1.9999,0.0,7
432,20000,0.155,0.1595000859970594,1.029032812884254,6,11.9964,1.0,8
433,20000,0.155,0.1566516343205532,1.0106557052938916,6,11.9964,0.5,8
434,20000,0.155,0.1412613859891665,0.9113637805752677,6,11.9964,0.25,8
435,20000,0.155,0.13725748114044126,0.8855321363899435,6,11.9964,0.1,8
436,20000,0.155,0.1503899014205446,0.9702574285196426,6,11.9964,0.05,8
437,20000,0.155,0.1338612922490009,0.8636212403161349,6,11.9964,0.01,8
438,20000,0.155,0.13655735295203478,0.8810151803357082,6,11.9964,0.005,8
439,20000,0.155,0.15423543052926164,0.9950672937371718,6,11.9964,0.001,8
440,20000,0.155,0.13537184479151618,0.873366740590427,6,11.9964,0.0,8
441,20000,0.155,0.15841258035923333,1.0220166474789247,5,9.9975,1.0,8
442,20000,0.155,0.1480710042752724,0.9552968017759509,5,9.9975,0.5,8
443,20000,0.155,0.14721571791887725,0.949778825283079,5,9.9975,0.25,8
444,20000,0.155,0.14806478091007363,0.9552566510327332,5,9.9975,0.1,8
445,20000,0.155,0.13765752446504037,0.8881130610647766,5,9.9975,0.05,8
446,20000,0.155,0.1391425728935289,0.8976940186679284,5,9.9975,0.01,8
447,20000,0.155,0.135077885269921,0.8714702275478775,5,9.9975,0.005,8
448,20000,0.155,0.13948486084361297,0.8999023280233095,5,9.9975,0.001,8
449,20000,0.155,0.13240163928493873,0.8542041244189595,5,9.9975,0.0,8
450,20000,0.155,0.16375205371857698,1.0564648627004967,4,7.9984,1.0,8
451,20000,0.155,0.1478074010412539,0.9535961357500251,4,7.9984,0.5,8
452,20000,0.155,0.14121987899862531,0.9110959935395182,4,7.9984,0.25,8
453,20000,0.155,0.13509468877279968,0.8715786372438689,4,7.9984,0.1,8
454,20000,0.155,0.12107484248191958,0.7811280160123844,4,7.9984,0.05,8
455,20000,0.155,0.13121282381855964,0.8465343472165139,4,7.9984,0.01,8
456,20000,0.155,0.1246573033682385,0.8042406668918614,4,7.9984,0.005,8
457,20000,0.155,0.12959075856542582,0.8360694100995214,4,7.9984,0.001,8
458,20000,0.155,0.11910903026108967,0.7684453565231592,4,7.9984,0.0,8
459,20000,0.155,0.16055783883223973,1.0358570247241272,3,5.9991,1.0,8
460,20000,0.155,0.1511532667313476,0.9751823660086942,3,5.9991,0.5,8
461,20000,0.155,0.12840487559184102,0.8284185522054259,3,5.9991,0.25,8
462,20000,0.155,0.11562730130741455,0.7459825890800938,3,5.9991,0.1,8
463,20000,0.155,0.10657371853665121,0.6875723776558142,3,5.9991,0.05,8
464,20000,0.155,0.1295204914587623,0.8356160739274987,3,5.9991,0.01,8
465,20000,0.155,0.12591593470969373,0.8123608690947982,3,5.9991,0.005,8
466,20000,0.155,0.11921050320380565,0.7691000206697138,3,5.9991,0.001,8
467,20000,0.155,0.10772302089023672,0.6949872315499144,3,5.9991,0.0,8
468,20000,0.155,0.1558589370868154,1.0055415295923573,2,3.9996,1.0,8
469,20000,0.155,0.1447184059050873,0.933667134871531,2,3.9996,0.5,8
470,20000,0.155,0.1256294552990607,0.8105126148326497,2,3.9996,0.25,8
471,20000,0.155,0.11904592286524113,0.7680382120338137,2,3.9996,0.1,8
472,20000,0.155,0.115901297664141,0.7477503075105871,2,3.9996,0.05,8
473,20000,0.155,0.11091067543348007,0.7155527447321295,2,3.9996,0.01,8
474,20000,0.155,0.10872178551415658,0.7014308742848812,2,3.9996,0.005,8
475,20000,0.155,0.09679253863295989,0.6244679911803864,2,3.9996,0.001,8
476,20000,0.155,0.11680043230236829,0.7535511761443116,2,3.9996,0.0,8
477,20000,0.155,0.16673300625998203,1.0756968145805292,1,1.9999,1.0,8
478,20000,0.155,0.1280826665306024,0.8263397840684026,1,1.9999,0.5,8
479,20000,0.155,0.0978525449586653,0.6313067416688084,1,1.9999,0.25,8
480,20000,0.155,0.09406936617674992,0.606899136624193,1,1.9999,0.1,8
481,20000,0.155,0.1001063430544629,0.645847374544922,1,1.9999,0.05,8
482,20000,0.155,0.09437658831076995,0.6088812149081932,1,1.9999,0.01,8
483,20000,0.155,0.09998150979631514,0.6450419986859041,1,1.9999,0.005,8
484,20000,0.155,0.09495654314610437,0.612622859007125,1,1.9999,0.001,8
485,20000,0.155,0.08366113054042729,0.5397492292930792,1,1.9999,0.0,8
486,20000,0.155,0.1616681081963149,1.043020052879451,6,11.9964,1.0,9
487,20000,0.155,0.15256601931022962,0.9842968987756749,6,11.9964,0.5,9
488,20000,0.155,0.1470492304900483,0.9487047128390214,6,11.9964,0.25,9
489,20000,0.155,0.1456170056087912,0.939464552314782,6,11.9964,0.1,9
490,20000,0.155,0.13649645360564108,0.8806222813267167,6,11.9964,0.05,9
491,20000,0.155,0.1411962568203594,0.9109435923894156,6,11.9964,0.01,9
492,20000,0.155,0.14315471453281706,0.9235788034375294,6,11.9964,0.005,9
493,20000,0.155,0.14431000495446938,0.9310322900288347,6,11.9964,0.001,9
494,20000,0.155,0.13947123152890584,0.8998143969606828,6,11.9964,0.0,9
495,20000,0.155,0.15769220169954887,1.017369043222896,5,9.9975,1.0,9
496,20000,0.155,0.14635015890022804,0.9441945735498584,5,9.9975,0.5,9
497,20000,0.155,0.14954176935921387,0.9647856087691218,5,9.9975,0.25,9
498,20000,0.155,0.14172381688102303,0.9143472056840196,5,9.9975,0.1,9
499,20000,0.155,0.14018410420329872,0.904413575505153,5,9.9975,0.05,9
500,20000,0.155,0.1315893843679425,0.8489637701157582,5,9.9975,0.01,9
501,20000,0.155,0.14554156396566492,0.9389778320365479,5,9.9975,0.005,9
502,20000,0.155,0.15058022212433553,0.9714853040279712,5,9.9975,0.001,9
503,20000,0.155,0.12781121748517096,0.8245884999043288,5,9.9975,0.0,9
504,20000,0.155,0.1622368831835746,1.0466895689262878,4,7.9984,1.0,9
505,20000,0.155,0.13953703258902786,0.900238919929212,4,7.9984,0.5,9
506,20000,0.155,0.13417080710629142,0.8656181103631705,4,7.9984,0.25,9
507,20000,0.155,0.13255579191715922,0.8551986575300594,4,7.9984,0.1,9
508,20000,0.155,0.12866024939565038,0.8300661251332283,4,7.9984,0.05,9
509,20000,0.155,0.13251499263842587,0.854935436376941,4,7.9984,0.01,9
510,20000,0.155,0.13459408081042665,0.8683489084543655,4,7.9984,0.005,9
511,20000,0.155,0.1294162873572797,0.8349437894018045,4,7.9984,0.001,9
512,20000,0.155,0.1360124034079939,0.8774993768257671,4,7.9984,0.0,9
513,20000,0.155,0.1588119147323507,1.0245929982732305,3,5.9991,1.0,9
514,20000,0.155,0.14891173694850038,0.9607208835387121,3,5.9991,0.5,9
515,20000,0.155,0.12662013010476597,0.8169040651920385,3,5.9991,0.25,9
516,20000,0.155,0.12342915935637506,0.7963171571379036,3,5.9991,0.1,9
517,20000,0.155,0.1131381942709553,0.7299238340061632,3,5.9991,0.05,9
518,20000,0.155,0.11620990015560506,0.7497412913264843,3,5.9991,0.01,9
519,20000,0.155,0.1185076539926585,0.7645655096300549,3,5.9991,0.005,9
520,20000,0.155,0.11885042267397941,0.7667769204772865,3,5.9991,0.001,9
521,20000,0.155,0.10747238648728268,0.6933702354018237,3,5.9991,0.0,9
522,20000,0.155,0.16320001894059324,1.0529033480038275,2,3.9996,1.0,9
523,20000,0.155,0.1451920586839704,0.9367229592514219,2,3.9996,0.5,9
524,20000,0.155,0.1362942612820327,0.8793178147227917,2,3.9996,0.25,9
525,20000,0.155,0.12170603650536777,0.7852002355185017,2,3.9996,0.1,9
526,20000,0.155,0.10107676361278584,0.6521081523405537,2,3.9996,0.05,9
527,20000,0.155,0.10007592946435932,0.6456511578345763,2,3.9996,0.01,9
528,20000,0.155,0.09751357853120787,0.6291198614916637,2,3.9996,0.005,9
529,20000,0.155,0.10161298543048237,0.655567647938596,2,3.9996,0.001,9
530,20000,0.155,0.09610506923314002,0.6200327047299357,2,3.9996,0.0,9
531,20000,0.155,0.15822609700442666,1.0208135290608171,1,1.9999,1.0,9
532,20000,0.155,0.13676073584718237,0.882327328046338,1,1.9999,0.5,9
533,20000,0.155,0.10140328694834068,0.6542147545054238,1,1.9999,0.25,9
534,20000,0.155,0.2185762514229604,1.4101693640190993,1,1.9999,0.1,9
535,20000,0.155,0.08492672029964593,0.5479143245138447,1,1.9999,0.05,9
536,20000,0.155,0.08602433781832411,0.5549957278601555,1,1.9999,0.01,9
537,20000,0.155,0.10810663339102809,0.6974621509098586,1,1.9999,0.005,9
538,20000,0.155,0.11576932668547325,0.7468988818417629,1,1.9999,0.001,9
539,20000,0.155,0.07305421672123316,0.47131752723376236,1,1.9999,0.0,9
